;0;1;2;3
242;-2.0;0.7000000000000001;-0.3;2.6
243;-2.0;0.7000000000000001;-0.2;2.5
244;-2.0;0.7000000000000001;-0.1;2.4
245;-2.0;0.7000000000000001;-0.0;2.3
246;-2.0;0.7000000000000001;0.1;2.2
247;-2.0;0.7000000000000001;0.2;2.1
248;-2.0;0.7000000000000001;0.3;2.0
249;-2.0;0.7000000000000001;0.4;1.9
250;-2.0;0.7000000000000001;0.5;1.8
251;-2.0;0.7000000000000001;0.6;1.7
252;-2.0;0.7000000000000001;0.7;1.6
253;-2.0;0.7000000000000001;0.8;1.5
254;-2.0;0.7000000000000001;0.9;1.4
255;-2.0;0.7000000000000001;1.0;1.3
256;-2.0;0.7000000000000001;1.1;1.2
257;-2.0;0.7000000000000001;1.2;1.1
258;-2.0;0.7000000000000001;1.3;1.0
259;-2.0;0.7000000000000001;1.4;0.9
260;-2.0;0.7000000000000001;1.5;0.8
261;-2.0;0.7000000000000001;1.6;0.7
262;-2.0;0.7000000000000001;1.7;0.6
263;-2.0;0.7000000000000001;1.8;0.5
264;-2.0;0.7000000000000001;1.9;0.4
265;-2.0;0.7000000000000001;2.0;0.3
266;-2.0;0.7000000000000001;2.1;0.2
267;-2.0;0.7000000000000001;2.2;0.1
268;-2.0;0.7000000000000001;2.3;0.0
269;-2.0;0.7000000000000001;2.4;-0.1
270;-2.0;0.7000000000000001;2.5;-0.2
271;-2.0;0.7000000000000001;2.6;-0.3
272;-2.0;0.7000000000000001;2.7;-0.4
273;-2.0;0.7000000000000001;2.8;-0.5
274;-2.0;0.7000000000000001;2.9;-0.6
275;-2.0;0.7000000000000001;3.0;-0.7
276;-2.0;0.8;-0.8;3.0
277;-2.0;0.8;-0.7;2.9
278;-2.0;0.8;-0.6;2.8
279;-2.0;0.8;-0.5;2.7
280;-2.0;0.8;-0.4;2.6
281;-2.0;0.8;-0.3;2.5
282;-2.0;0.8;-0.2;2.4
283;-2.0;0.8;-0.1;2.3
284;-2.0;0.8;0.0;2.2
285;-2.0;0.8;0.1;2.1
286;-2.0;0.8;0.2;2.0
287;-2.0;0.8;0.3;1.9
288;-2.0;0.8;0.4;1.8
289;-2.0;0.8;0.5;1.7
290;-2.0;0.8;0.6;1.6
291;-2.0;0.8;0.7;1.5
292;-2.0;0.8;0.8;1.4
293;-2.0;0.8;0.9;1.3
294;-2.0;0.8;1.0;1.2
295;-2.0;0.8;1.1;1.1
